piece_name,H1,H4,GS,CPI
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/115/midi/0.mid,1.8545,2.2708,0.9007,0.6429
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/116/midi/0.mid,2.1563,2.7338,0.9733,0.85
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/117/midi/0.mid,2.2164,2.6206,0.6572,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/118/midi/0.mid,1.5863,2.4944,0.9179,0.7647
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/119/midi/0.mid,2.0209,2.0883,0.7353,0.2667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/12/midi/0.mid,1.9437,2.3949,0.6287,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/120/midi/0.mid,2.1292,2.4687,0.6728,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/121/midi/0.mid,1.9525,2.7106,0.8844,0.25
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/122/midi/0.mid,2.117,2.6706,0.8741,0.9091
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/123/midi/0.mid,2.1827,2.8365,0.8171,0.7727
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/124/midi/0.mid,2.458,2.8414,0.7169,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/125/midi/0.mid,1.7573,2.3604,0.8961,0.8947
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/126/midi/0.mid,2.1219,2.5204,0.7734,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/127/midi/0.mid,2.6044,3.1626,0.7822,0.9643
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/128/midi/0.mid,1.8946,2.471,0.7738,0.6154
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/129/midi/0.mid,1.897,2.249,0.8318,0.75
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/130/midi/0.mid,2.2846,2.6722,0.7537,0.85
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/131/midi/0.mid,1.9565,2.4807,0.9237,0.8824
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/132/midi/0.mid,2.0926,2.6713,0.9022,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/133/midi/0.mid,2.0024,2.5673,0.7853,0.9167
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/134/midi/0.mid,0.8616,2.0068,0.7767,0.8182
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/135/midi/0.mid,1.8848,2.346,0.8447,0.875
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/136/midi/0.mid,2.2344,2.6123,0.8814,0.6842
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/137/midi/0.mid,2.3289,2.6915,0.6903,0.6667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/138/midi/0.mid,2.0342,2.6396,0.9715,0.8235
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/139/midi/0.mid,1.7518,2.0945,0.7629,0.4286
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/14/midi/0.mid,1.6955,2.2793,0.8171,0.8462
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/140/midi/0.mid,2.4057,2.7253,0.6498,0.88
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/141/midi/0.mid,1.9541,2.6309,0.7388,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/143/midi/0.mid,2.197,2.6106,0.8125,0.7143
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/144/midi/0.mid,1.7368,2.7263,0.6728,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/145/midi/0.mid,1.7821,2.3105,0.6774,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/146/midi/0.mid,2.2449,2.6223,0.626,0.8125
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/147/midi/0.mid,0.7578,2.046,0.739,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/148/midi/0.mid,1.6051,2.5284,0.5609,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/149/midi/0.mid,2.2473,2.6401,0.7224,0.8235
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/15/midi/0.mid,1.805,2.3719,0.7328,0.8667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/150/midi/0.mid,1.7885,2.335,0.7335,0.9333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/151/midi/0.mid,2.0195,2.6639,0.8392,0.8421
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/152/midi/0.mid,1.8208,2.4903,0.8897,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/153/midi/0.mid,1.3256,2.0027,0.6985,0.7273
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/154/midi/0.mid,2.2759,2.7266,0.9853,0.9091
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/155/midi/0.mid,2.0114,2.5372,0.8079,0.8889
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/156/midi/0.mid,2.2312,2.5817,0.6608,0.7895
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/157/midi/0.mid,2.0132,2.5982,0.8631,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/158/midi/0.mid,1.3923,2.0424,0.8134,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/159/midi/0.mid,2.1734,2.411,0.8529,0.8824
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/16/midi/0.mid,1.9972,2.277,0.6731,0.7273
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/160/midi/0.mid,1.7117,2.4846,0.7911,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/161/midi/0.mid,1.4502,1.6882,0.9853,0.2667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/162/midi/0.mid,1.7947,2.462,0.9522,0.8462
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/163/midi/0.mid,2.2595,2.7726,0.8646,0.913
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/164/midi/0.mid,2.1637,2.814,0.8505,0.913
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/165/midi/0.mid,1.9202,2.4351,0.8615,0.7857
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/166/midi/0.mid,2.288,2.7365,0.8952,0.6818
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/168/midi/0.mid,2.1838,2.6416,0.7748,0.9524
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/169/midi/0.mid,1.9945,2.5706,0.807,0.9444
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/17/midi/0.mid,2.3686,2.9101,0.7542,0.6667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/170/midi/0.mid,1.9843,2.6424,0.8088,0.72
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/18/midi/0.mid,2.2637,2.5946,0.7583,0.9
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/19/midi/0.mid,2.0768,2.6036,0.8392,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/2/midi/0.mid,1.8188,2.4125,0.8401,0.7333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/20/midi/0.mid,2.1835,2.8726,0.8263,0.8889
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/21/midi/0.mid,1.9673,2.5239,0.773,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/22/midi/0.mid,2.2368,2.6212,0.8781,0.7895
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/23/midi/0.mid,1.3319,2.1294,0.8309,0.9091
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/24/midi/0.mid,2.1519,2.7506,0.8346,0.9048
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/25/midi/0.mid,2.3959,2.667,0.7298,0.9375
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/26/midi/0.mid,2.2045,2.6261,0.7143,0.4286
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/27/midi/0.mid,1.3241,2.2339,0.9479,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/28/midi/0.mid,2.0097,2.4353,0.8199,0.619
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/29/midi/0.mid,2.1399,2.5783,0.8171,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/3/midi/0.mid,1.5872,2.1932,0.8649,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/30/midi/0.mid,2.2451,2.847,0.8821,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/31/midi/0.mid,1.9877,2.3557,0.9583,0.8
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/32/midi/0.mid,2.0102,2.628,0.8447,0.8696
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/33/midi/0.mid,2.1358,2.5831,0.8155,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/34/midi/0.mid,2.267,2.6643,0.725,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/35/midi/0.mid,2.3525,2.8168,0.9017,0.9583
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/36/midi/0.mid,1.1059,2.2535,0.6536,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/37/midi/0.mid,1.8277,2.4869,0.9853,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/38/midi/0.mid,1.9926,2.4801,0.8787,0.5789
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/4/midi/0.mid,1.6194,2.4622,0.9301,0.875
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/40/midi/0.mid,2.3979,2.5034,0.7656,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/41/midi/0.mid,2.0597,2.4089,0.5852,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/42/midi/0.mid,1.747,2.5188,0.8119,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/43/midi/0.mid,1.7737,2.3996,0.9623,0.5625
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/44/midi/0.mid,2.4206,2.8508,0.7943,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/45/midi/0.mid,2.2603,2.7291,0.8312,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/46/midi/0.mid,1.3911,2.2117,0.8033,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/47/midi/0.mid,1.8437,2.6108,0.8073,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/48/midi/0.mid,2.4069,2.7275,0.6583,0.9524
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/49/midi/0.mid,2.1644,2.3164,0.7688,0.3529
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/5/midi/0.mid,2.2262,2.6705,0.7012,0.8235
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/50/midi/0.mid,1.6956,2.5116,0.7877,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/51/midi/0.mid,2.2965,2.8463,0.9053,0.8636
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/52/midi/0.mid,2.3691,2.8649,0.8428,0.9565
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/53/midi/0.mid,1.7345,2.1909,0.4991,0.5
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/54/midi/0.mid,1.785,2.2441,0.8132,0.9231
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/55/midi/0.mid,1.9867,2.8124,0.8539,0.9048
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/56/midi/0.mid,1.9649,2.1589,0.8901,0.3333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/57/midi/0.mid,1.6234,2.47,0.7656,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/58/midi/0.mid,1.9368,2.4535,0.8297,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/59/midi/0.mid,1.7638,2.1697,0.6922,0.9167
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/6/midi/0.mid,1.5923,2.2149,0.6562,0.5
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/60/midi/0.mid,1.8707,2.5224,0.8474,0.8235
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/62/midi/0.mid,2.6565,2.9177,0.5672,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/63/midi/0.mid,1.4131,2.3773,0.9182,0.9375
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/64/midi/0.mid,1.8006,2.4485,0.9853,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/65/midi/0.mid,2.3099,2.691,0.6562,0.8095
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/66/midi/0.mid,2.3748,2.8156,0.7596,0.8182
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/67/midi/0.mid,1.8076,2.5468,0.8548,0.8125
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/68/midi/0.mid,2.1617,2.5837,0.9115,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/69/midi/0.mid,2.1624,2.7772,0.8272,0.8947
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/7/midi/0.mid,2.143,2.5179,0.9274,0.9524
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/70/midi/0.mid,1.9831,2.4442,0.9439,0.6923
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/71/midi/0.mid,2.3181,2.6338,0.9136,0.9545
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/72/midi/0.mid,2.1788,2.4261,0.9369,0.625
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/73/midi/0.mid,1.9524,2.3625,0.5478,0.8667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/74/midi/0.mid,1.8049,2.4842,0.7803,0.8571
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/75/midi/0.mid,2.1963,2.7371,0.8396,0.9444
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/76/midi/0.mid,2.0931,2.4809,0.8548,0.9286
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/77/midi/0.mid,2.4712,2.745,0.756,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/78/midi/0.mid,1.8875,2.5623,0.8539,0.7647
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/79/midi/0.mid,1.9734,2.5299,0.8359,0.875
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/8/midi/0.mid,1.6911,2.4068,0.7463,0.6
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/81/midi/0.mid,2.0986,2.7561,0.9347,0.95
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/82/midi/0.mid,2.1221,2.4899,0.881,0.6471
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/83/midi/0.mid,1.6015,2.4547,0.6847,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/84/midi/0.mid,2.0356,2.6432,0.8552,0.7778
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/86/midi/0.mid,2.1175,2.6607,0.8107,0.7647
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/87/midi/0.mid,1.7917,2.6067,0.7619,0.9375
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/88/midi/0.mid,2.4477,3.0816,0.8961,0.9565
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/89/midi/0.mid,1.7522,2.1172,0.5339,0.6923
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/9/midi/0.mid,2.4119,2.7251,0.9789,0.92
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/90/midi/0.mid,1.8178,2.3742,0.7458,0.8333
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/91/midi/0.mid,2.3179,2.8118,0.7859,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/92/midi/0.mid,2.5452,2.9977,0.7372,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/93/midi/0.mid,2.0473,2.5551,0.7123,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/94/midi/0.mid,1.5785,1.9959,0.9779,0.6667
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/95/midi/0.mid,2.1338,2.7188,0.7568,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/96/midi/0.mid,2.2883,2.4941,0.8606,0.5
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/97/midi/0.mid,1.9595,2.4076,0.9853,0.625
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/98/midi/0.mid,2.093,2.6239,0.8612,1.0
/home/feiyuehchen/personality/llama2music/generation/topk15-t1-2.0-ngram0/99/midi/0.mid,1.7605,2.4691,0.7868,0.9333
DATASET_MEAN,1.9867,2.5261,0.8116,0.8383
